uf,codigo_municipio,municipio,taxa_aprovacao_2023,indicador_rendimento_2023,nota_matematica_2023,nota_portugues_2023,nota_media_2023,ideb_2023
MG,3146305,Padre Paraíso,84.3,0.84329,246.33,253.74,5.001167,4.2
MG,3146404,Paineiras,82.8,0.817107,272.98,278.99,5.866167,4.8
MG,3146503,Pains,99.1,0.99047,254.98,261.07,5.2675,5.2
MG,3146552,Pai Pedro,95.6,0.955757,256.47,256.65,5.218667,5.0
MG,3146602,Paiva,100.0,1.0,254.12,250.6,5.078667,5.1
MG,3146701,Palma,95.7,0.958105,217.62,232.25,4.1645,4.0
MG,3146750,Palmópolis,95.1,0.948567,237.35,247.27,4.743667,4.5
MG,3146909,Papagaios,93.5,0.936424,240.99,234.49,4.591333,4.3
MG,3147006,Paracatu,93.2,0.932084,239.62,243.73,4.7225,4.4
MG,3147105,Pará de Minas,94.8,0.948165,260.7,259.26,5.332667,5.1
MG,3147204,Paraguaçu,96.1,0.959596,243.63,241.08,4.745167,4.6
MG,3147303,Paraisópolis,94.0,0.939353,260.39,257.93,5.305333,5.0
MG,3147402,Paraopeba,93.6,0.934829,251.21,251.74,5.049167,4.7
MG,3147501,Passabém,93.8,0.950748,262.42,270.21,5.543833,5.3
MG,3147600,Passa Quatro,93.4,0.935571,249.16,255.91,5.0845,4.8
MG,3147709,Passa Tempo,93.9,0.93646,245.17,247.66,4.8805,4.6
MG,3147808,Passa Vinte,85.4,0.857143,281.37,284.75,6.102,5.2
MG,3147907,Passos,94.3,0.942978,254.59,254.91,5.158333,4.9
MG,3147956,Patis,98.0,0.98079,263.02,265.54,5.476,5.4
MG,3148004,Patos de Minas,93.3,0.932757,260.15,262.29,5.374,5.0
MG,3148103,Patrocínio,93.9,0.93861,260.4,262.34,5.379,5.0
MG,3148202,Patrocínio do Muriaé,92.7,0.926037,258.14,255.68,5.230333,4.8
MG,3148301,Paula Cândido,94.6,0.947472,254.55,254.41,5.149333,4.9
MG,3148400,Paulistas,91.7,0.918864,229.34,237.72,4.451,4.1
MG,3148509,Pavão,88.8,0.889332,223.13,229.05,4.203,3.7
MG,3148608,Peçanha,98.1,0.980935,242.64,250.33,4.882833,4.8
MG,3148707,Pedra Azul,95.7,0.956459,234.37,235.55,4.498667,4.3
MG,3148756,Pedra Bonita,92.5,0.924028,220.25,220.48,4.012167,3.7
MG,3148806,Pedra do Anta,73.7,0.731426,,,,
MG,3148905,Pedra do Indaiá,94.7,0.944824,261.93,260.87,5.38,5.1
MG,3149002,Pedra Dourada,95.9,0.957214,267.89,266.95,5.580667,5.3
MG,3149101,Pedralva,98.9,0.989824,259.57,247.59,5.119333,5.1
MG,3149150,Pedras de Maria da Cruz,93.7,0.93817,231.23,232.29,4.392,4.1
MG,3149200,Pedrinópolis,92.5,0.925078,262.32,259.38,5.361667,5.0
MG,3149309,Pedro Leopoldo,92.1,0.921508,246.79,251.12,4.965167,4.6
MG,3149408,Pedro Teixeira,93.5,0.937055,267.26,266.58,5.564,5.2
MG,3149507,Pequeri,92.3,0.923508,265.05,270.43,5.591333,5.2
MG,3149606,Pequi,90.8,0.908146,232.95,238.77,4.528667,4.1
MG,3149705,Perdigão,94.4,0.942103,258.78,260.96,5.329,5.0
MG,3149804,Perdizes,97.2,0.971692,259.84,264.16,5.4,5.2
MG,3149903,Perdões,96.6,0.965903,256.25,261.08,5.288833,5.1
MG,3149952,Periquito,92.3,0.927924,230.03,241.41,4.524,4.2
MG,3150000,Pescador,92.2,0.918702,239.04,249.91,4.815833,4.4
MG,3150109,Piau,86.0,0.859319,,,,
MG,3150158,Piedade de Caratinga,92.6,0.924016,250.59,257.07,5.127667,4.7
MG,3150208,Piedade de Ponte Nova,96.4,0.963514,227.88,228.73,4.276833,4.1
MG,3150307,Piedade do Rio Grande,95.4,0.954081,256.21,241.42,4.9605,4.7
MG,3150406,Piedade dos Gerais,76.5,0.755967,274.68,274.39,5.817833,4.4
MG,3150505,Pimenta,89.4,0.892606,251.82,240.74,4.876,4.4
MG,3150539,Pingo-d'Água,95.3,0.952871,258.92,255.91,5.247167,5.0
MG,3150570,Pintópolis,87.1,0.871393,231.15,244.91,4.601,4.0
MG,3150604,Piracema,97.6,0.975597,222.02,228.99,4.1835,4.1
MG,3150703,Pirajuba,92.4,0.921551,255.28,259.68,5.249333,4.8
MG,3150802,Piranga,92.7,0.926132,266.18,261.85,5.467167,5.1
MG,3150901,Piranguçu,84.7,0.847618,276.81,276.56,5.8895,5.0
MG,3151008,Piranguinho,88.5,0.885258,242.27,243.31,4.759667,4.2
MG,3151107,Pirapetinga,86.7,0.865377,240.75,242.63,4.723,4.1
MG,3151206,Pirapora,93.9,0.938223,235.24,238.36,4.56,4.3
MG,3151305,Piraúba,94.8,0.94886,261.09,260.78,5.3645,5.1
MG,3151404,Pitangui,90.9,0.908742,249.64,248.53,4.9695,4.5
MG,3151503,Piumhi,95.7,0.956657,232.82,229.21,4.367167,4.2
MG,3151602,Planura,88.0,0.880815,236.56,235.42,4.533,4.0
MG,3151701,Poço Fundo,96.8,0.968507,267.93,265.06,5.549833,5.4
MG,3151800,Poços de Caldas,90.8,0.908748,264.13,268.23,5.539333,5.0
MG,3151909,Pocrane,94.8,0.942817,252.12,257.33,5.1575,4.9
MG,3152006,Pompéu,93.0,0.929232,249.78,250.14,4.998667,4.6
MG,3152105,Ponte Nova,81.5,0.815003,249.8,256.39,5.103167,4.2
MG,3152131,Ponto Chique,85.2,0.856793,232.02,235.2,4.453667,3.8
MG,3152170,Ponto dos Volantes,98.3,0.983958,244.1,243.4,4.791667,4.7
MG,3152204,Porteirinha,97.2,0.971431,261.48,265.7,5.453,5.3
MG,3152303,Porto Firme,91.2,0.912153,242.21,241.36,4.726167,4.3
MG,3152402,Poté,92.5,0.924602,228.5,237.63,4.4355,4.1
MG,3152501,Pouso Alegre,92.9,0.928786,256.48,256.27,5.2125,4.8
MG,3152600,Pouso Alto,85.9,0.854226,253.26,262.24,5.258333,4.5
MG,3152709,Prados,94.7,0.945577,276.72,269.36,5.768,5.5
MG,3152808,Prata,98.0,0.978993,241.48,249.42,4.848333,4.7
MG,3152907,Pratápolis,92.9,0.927837,262.2,261.53,5.3955,5.0
MG,3153004,Pratinha,94.4,0.937839,245.38,250.65,4.933833,4.6
MG,3153103,Presidente Bernardes,96.5,0.967077,261.23,254.77,5.266667,5.1
MG,3153202,Presidente Juscelino,90.8,0.913436,236.37,230.07,4.440667,4.1
MG,3153301,Presidente Kubitschek,98.4,0.984902,249.41,254.34,5.0625,5.0
MG,3153400,Presidente Olegário,93.9,0.938795,279.22,279.24,5.974333,5.6
MG,3153509,Alto Jequitibá,91.3,0.913063,237.68,243.36,4.684,4.3
MG,3153608,Prudente de Morais,88.3,0.881696,236.08,242.12,4.636667,4.1
MG,3153707,Quartel Geral,97.0,0.972237,269.33,279.65,5.816333,5.7
MG,3153806,Queluzito,95.5,0.953009,261.33,273.0,5.572167,5.3
MG,3153905,Raposos,94.3,0.941887,244.16,258.15,5.0385,4.7
MG,3154002,Raul Soares,96.5,0.964354,260.16,259.29,5.324167,5.1
MG,3154101,Recreio,96.6,0.968893,241.79,238.89,4.678,4.5
MG,3154150,Reduto,93.3,0.932936,245.64,252.96,4.976667,4.6
MG,3154200,Resende Costa,80.9,0.798712,249.96,253.29,5.054167,4.0
MG,3154309,Resplendor,88.8,0.88734,244.43,251.75,4.936333,4.4
MG,3154408,Ressaquinha,98.0,0.976159,242.66,245.11,4.796167,4.7
MG,3154457,Riachinho,97.7,0.973526,227.05,217.83,4.081333,4.0
MG,3154507,Riacho dos Machados,99.4,0.99389,249.43,245.15,4.909667,4.9
MG,3154606,Ribeirão das Neves,90.3,0.902819,234.16,240.03,4.569833,4.1
MG,3154705,Ribeirão Vermelho,86.7,0.863263,249.33,250.9,5.003833,4.3
MG,3154804,Rio Acima,87.7,0.882438,226.32,229.32,4.260667,3.8
MG,3154903,Rio Casca,74.7,0.748458,250.26,247.71,4.966167,3.7
MG,3155009,Rio Doce,97.7,0.975584,248.95,245.17,4.902,4.8
MG,3155108,Rio do Prado,91.3,0.90709,229.84,234.14,4.399667,4.0
MG,3155207,Rio Espera,97.8,0.977962,265.17,265.24,5.506833,5.4
MG,3155306,Rio Manso,91.1,0.90875,255.59,252.74,5.138833,4.7
MG,3155405,Rio Novo,84.4,0.841407,235.29,233.58,4.481167,3.8
MG,3155504,Rio Paranaíba,97.3,0.972554,265.33,272.33,5.627667,5.5
MG,3155603,Rio Pardo de Minas,97.7,0.977432,248.87,255.61,5.074667,5.0
MG,3155702,Rio Piracicaba,97.4,0.973023,269.46,267.98,5.624,5.5
MG,3155801,Rio Pomba,81.9,0.816638,,,,
MG,3155900,Rio Preto,80.6,0.785373,255.26,255.35,5.176833,4.1
MG,3156007,Rio Vermelho,91.4,0.914776,237.34,231.85,4.4865,4.1
MG,3156106,Ritápolis,92.5,0.926625,262.99,267.5,5.508167,5.1
MG,3156205,Rochedo de Minas,86.3,0.858455,270.4,276.66,5.784333,5.0
MG,3156304,Rodeiro,90.4,0.904673,254.84,256.0,5.180667,4.7
MG,3156403,Romaria,99.4,0.993371,255.46,246.99,5.040833,5.0
MG,3156452,Rosário da Limeira,95.6,0.957823,265.91,262.05,5.466,5.2
MG,3156502,Rubelita,96.2,0.96366,227.27,224.52,4.1965,4.0
MG,3156601,Rubim,95.9,0.960107,250.39,247.92,4.971833,4.8
MG,3156700,Sabará,93.1,0.930679,245.65,249.85,4.925,4.6
MG,3156809,Sabinópolis,91.7,0.916021,234.2,234.15,4.4725,4.1
MG,3156908,Sacramento,89.9,0.899306,254.57,253.7,5.137833,4.6
MG,3157005,Salinas,97.8,0.978434,247.72,248.04,4.929333,4.8
MG,3157104,Salto da Divisa,87.4,0.876116,239.19,243.12,4.705167,4.1
MG,3157203,Santa Bárbara,95.7,0.955787,254.82,257.72,5.209,5.0
MG,3157252,Santa Bárbara do Leste,91.7,0.91641,268.0,269.89,5.6315,5.2
MG,3157278,Santa Bárbara do Monte Verde,78.0,0.785524,268.12,263.68,5.53,4.3
MG,3157302,Santa Bárbara do Tugúrio,88.9,0.884161,258.01,253.57,5.193,4.6
MG,3157336,Santa Cruz de Minas,75.6,0.757138,239.12,257.24,4.939333,3.7
MG,3157377,Santa Cruz de Salinas,98.4,0.984386,248.62,240.34,4.816,4.7
MG,3157401,Santa Cruz do Escalvado,95.7,0.960694,249.64,251.79,5.023833,4.8
MG,3157500,Santa Efigênia de Minas,89.9,0.898047,238.46,240.11,4.642833,4.2
MG,3157609,Santa Fé de Minas,98.9,0.990486,229.55,238.08,4.4605,4.4
MG,3157658,Santa Helena de Minas,91.3,0.9126,249.44,257.17,5.110167,4.7
MG,3157708,Santa Juliana,87.5,0.873754,249.91,262.62,5.208833,4.6
MG,3157807,Santa Luzia,90.4,0.904131,240.41,244.76,4.752833,4.3
MG,3157906,Santa Margarida,87.4,0.871525,241.36,230.92,4.538,4.0
MG,3158003,Santa Maria de Itabira,96.9,0.971327,245.17,248.17,4.889,4.7
MG,3158102,Santa Maria do Salto,89.8,0.895664,222.22,223.16,4.089667,3.7
MG,3158201,Santa Maria do Suaçuí,94.4,0.943494,245.99,252.49,4.974667,4.7
MG,3158300,Santana da Vargem,96.1,0.960181,246.95,254.15,5.018333,4.8
MG,3158409,Santana de Cataguases,97.9,0.978987,249.62,252.59,5.036833,4.9
MG,3158508,Santana de Pirapama,95.2,0.95251,241.95,238.59,4.675667,4.5
MG,3158607,Santana do Deserto,64.3,0.628061,249.79,255.64,5.0905,3.2
MG,3158706,Santana do Garambéu,93.8,0.935002,221.39,232.51,4.231667,4.0
MG,3158805,Santana do Jacaré,97.7,0.97544,257.75,262.21,5.332667,5.2
MG,3158904,Santana do Manhuaçu,85.1,0.851967,245.68,248.15,4.897167,4.2
MG,3158953,Santana do Paraíso,92.1,0.920974,239.45,242.75,4.703333,4.3
MG,3159001,Santana do Riacho,97.1,0.969856,233.8,238.19,4.533167,4.4
MG,3159100,Santana dos Montes,93.8,0.938912,253.9,256.23,5.168833,4.9
MG,3159209,Santa Rita de Caldas,93.4,0.933723,262.81,262.09,5.415,5.1
MG,3159308,Santa Rita de Jacutinga,79.2,0.775722,253.49,254.35,5.130667,4.0
MG,3159357,Santa Rita de Minas,87.0,0.866483,254.3,254.94,5.154,4.5
MG,3159407,Santa Rita de Ibitipoca,90.1,0.896273,268.34,283.05,5.8565,5.2
MG,3159506,Santa Rita do Itueto,98.1,0.981297,237.46,231.12,4.476333,4.4
MG,3159605,Santa Rita do Sapucaí,98.0,0.980169,268.71,270.86,5.6595,5.5
MG,3159704,Santa Rosa da Serra,93.5,0.932953,241.64,231.96,4.56,4.3
MG,3159803,Santa Vitória,99.0,0.989452,235.92,242.55,4.641167,4.6
MG,3159902,Santo Antônio do Amparo,99.7,0.997494,238.98,246.57,4.759167,4.7
MG,3160009,Santo Antônio do Aventureiro,94.9,0.944384,246.58,245.46,4.867333,4.6
MG,3160108,Santo Antônio do Grama,88.3,0.87224,262.36,258.42,5.346333,4.7
MG,3160207,Santo Antônio do Itambé,91.3,0.909776,220.48,222.25,4.0455,3.7
MG,3160306,Santo Antônio do Jacinto,94.5,0.944688,231.61,228.91,4.342,4.1
MG,3160405,Santo Antônio do Monte,95.2,0.95194,257.92,261.13,5.3175,5.1
MG,3160454,Santo Antônio do Retiro,99.3,0.992938,251.22,257.95,5.152833,5.1
MG,3160504,Santo Antônio do Rio Abaixo,100.0,1.0,280.74,278.63,5.9895,6.0
MG,3160603,Santo Hipólito,100.0,1.0,251.66,251.06,5.045333,5.0
MG,3160702,Santos Dumont,92.4,0.924107,247.26,254.85,5.035167,4.7
MG,3160801,São Bento Abade,90.1,0.901468,256.88,265.59,5.3745,4.8
MG,3160900,São Brás do Suaçuí,98.7,0.987829,274.35,271.86,5.770167,5.7
MG,3160959,São Domingos das Dores,94.5,0.946377,,,,
MG,3161007,São Domingos do Prata,99.0,0.990734,271.89,266.63,5.642,5.6
MG,3161056,São Félix de Minas,92.7,0.926046,228.95,240.94,4.498167,4.2
MG,3161106,São Francisco,91.2,0.911686,244.46,244.57,4.817167,4.4
MG,3161205,São Francisco de Paula,91.7,0.918455,245.3,250.53,4.9305,4.5
MG,3161304,São Francisco de Sales,83.2,0.811819,236.1,252.42,4.808667,3.9
MG,3161403,São Francisco do Glória,99.1,0.989388,240.95,252.45,4.89,4.8
MG,3161502,São Geraldo,97.0,0.970412,256.83,252.31,5.152333,5.0
MG,3161601,São Geraldo da Piedade,96.8,0.971963,243.12,257.03,5.0025,4.9
MG,3161650,São Geraldo do Baixio,89.7,0.891839,225.68,241.75,4.457167,4.0
MG,3161700,São Gonçalo do Abaeté,99.0,0.991224,247.6,247.28,4.914667,4.9
MG,3161809,São Gonçalo do Pará,99.2,0.991963,246.76,243.64,4.84,4.8
MG,3161908,São Gonçalo do Rio Abaixo,95.1,0.951523,256.37,255.05,5.190333,4.9
MG,3162005,São Gonçalo do Sapucaí,93.8,0.937659,252.55,255.36,5.131833,4.8
MG,3162104,São Gotardo,90.4,0.901812,239.55,245.24,4.7465,4.3
MG,3162203,São João Batista do Glória,91.0,0.907478,241.27,239.3,4.676167,4.2
MG,3162252,São João da Lagoa,90.5,0.905183,255.32,247.83,5.0525,4.6
MG,3162302,São João da Mata,98.2,0.978582,259.36,269.71,5.4845,5.4
MG,3162401,São João da Ponte,96.5,0.964942,258.47,250.32,5.1465,5.0
MG,3162450,São João das Missões,81.9,0.818693,256.81,253.85,5.177667,4.2
MG,3162500,São João del Rei,92.3,0.923121,264.87,266.15,5.517,5.1
MG,3162559,São João do Manhuaçu,92.3,0.920907,242.1,246.72,4.813667,4.4
MG,3162575,São João do Manteninha,96.4,0.958368,265.4,258.43,5.397167,5.2
MG,3162609,São João do Oriente,90.7,0.907757,252.9,252.63,5.092167,4.6
MG,3162658,São João do Pacuí,99.2,0.98988,233.28,235.91,4.4865,4.4
MG,3162708,São João do Paraíso,96.5,0.964822,258.0,265.27,5.387833,5.2
MG,3162807,São João Evangelista,97.1,0.971399,257.71,260.98,5.3115,5.2
MG,3162906,São João Nepomuceno,83.1,0.832252,240.09,251.49,4.859667,4.0
MG,3162922,São Joaquim de Bicas,88.1,0.878417,250.43,249.13,4.992667,4.4
MG,3162948,São José da Barra,95.6,0.955773,266.48,260.4,5.448,5.2
MG,3162955,São José da Lapa,95.8,0.957481,249.91,262.36,5.2045,5.0
MG,3163003,São José da Safira,88.8,0.888528,227.02,226.11,4.218833,3.7
MG,3163102,São José da Varginha,95.9,0.958402,225.57,229.54,4.251833,4.1
MG,3163201,São José do Alegre,99.6,0.994924,266.49,257.89,5.406333,5.4
MG,3163300,São José do Divino,93.4,0.932107,257.22,265.29,5.375167,5.0
MG,3163409,São José do Goiabal,84.5,0.8448,241.55,251.52,4.8845,4.1
MG,3163508,São José do Jacuri,91.2,0.910833,243.33,247.24,4.842833,4.4
MG,3163607,São José do Mantimento,95.2,0.951516,253.26,242.59,4.930833,4.7
MG,3163706,São Lourenço,94.9,0.94887,263.32,262.52,5.430667,5.2
MG,3163805,São Miguel do Anta,97.1,0.971675,254.55,255.35,5.165,5.0
MG,3163904,São Pedro da União,99.2,0.991427,272.58,259.32,5.531667,5.5
MG,3164001,São Pedro dos Ferros,90.7,0.901903,239.63,256.98,4.9435,4.5
MG,3164100,São Pedro do Suaçuí,96.5,0.965639,258.77,255.88,5.244167,5.1
MG,3164209,São Romão,96.9,0.969115,236.18,237.21,4.5565,4.4
MG,3164308,São Roque de Minas,96.6,0.966002,262.3,261.21,5.391833,5.2
MG,3164407,São Sebastião da Bela Vista,99.7,0.997227,247.99,256.0,5.0665,5.1
MG,3164431,São Sebastião da Vargem Alegre,94.3,0.946456,272.49,270.34,5.713833,5.4
MG,3164472,São Sebastião do Anta,93.8,0.938337,265.88,262.33,5.470167,5.1
MG,3164506,São Sebastião do Maranhão,97.3,0.972481,226.56,234.28,4.347333,4.2
MG,3164605,São Sebastião do Oeste,93.0,0.932252,256.27,252.45,5.145333,4.8
MG,3164704,São Sebastião do Paraíso,95.0,0.949829,267.87,266.85,5.578667,5.3
MG,3164803,São Sebastião do Rio Preto,97.0,0.971506,259.6,264.34,5.399,5.2
MG,3164902,São Sebastião do Rio Verde,82.6,0.82092,312.24,286.81,6.650833,5.5
MG,3165008,São Tiago,93.5,0.933776,256.31,256.25,5.209333,4.9
MG,3165107,São Tomás de Aquino,76.8,0.774314,259.96,260.76,5.345333,4.1
MG,3165206,São Tomé das Letras,95.4,0.95495,272.6,268.49,5.684833,5.4
MG,3165305,São Vicente de Minas,91.7,0.916512,263.4,270.52,5.565333,5.1
MG,3165404,Sapucaí-Mirim,100.0,1.0,238.61,257.72,4.938833,4.9
MG,3165503,Sardoá,96.7,0.966478,265.69,269.93,5.593667,5.4
MG,3165537,Sarzedo,91.9,0.918456,253.57,257.37,5.182333,4.8
MG,3165552,Setubinha,84.3,0.843153,230.1,234.45,4.409167,3.7
MG,3165560,Sem-Peixe,100.0,1.0,253.77,252.71,5.108,5.1
MG,3165578,Senador Amaral,88.8,0.887113,254.74,250.94,5.094667,4.5
MG,3165602,Senador Cortes,97.0,0.966326,246.67,238.51,4.753,4.6
MG,3165701,Senador Firmino,99.1,0.991,263.2,258.91,5.3685,5.3
MG,3165800,Senador José Bento,100.0,1.0,256.69,256.08,5.212833,5.2
MG,3165909,Senador Modestino Gonçalves,86.7,0.861451,262.92,248.99,5.1985,4.5
MG,3166006,Senhora de Oliveira,94.1,0.932716,275.07,262.9,5.632833,5.3
MG,3166105,Senhora do Porto,95.3,0.952469,235.52,237.0,4.542,4.3
MG,3166204,Senhora dos Remédios,98.5,0.984798,261.77,260.23,5.366667,5.3
MG,3166303,Sericita,85.7,0.856019,258.03,255.99,5.233667,4.5
MG,3166402,Seritinga,96.6,0.96852,266.52,263.97,5.508167,5.3
MG,3166501,Serra Azul de Minas,89.0,0.889264,,,,
MG,3166600,Serra da Saudade,,,,,,
MG,3166709,Serra dos Aimorés,91.6,0.917221,236.99,244.42,4.690167,4.3
MG,3166808,Serra do Salitre,98.6,0.985412,255.76,261.21,5.282833,5.2
MG,3166907,Serrania,94.2,0.942638,256.92,263.19,5.335167,5.0
MG,3166956,Serranópolis de Minas,96.5,0.966168,241.97,252.56,4.908833,4.7
MG,3167004,Serranos,98.8,0.988892,249.99,250.72,5.011833,5.0
MG,3167103,Serro,95.3,0.951812,233.77,235.01,4.479667,4.3
MG,3167202,Sete Lagoas,90.2,0.902213,247.43,249.15,4.943,4.5
MG,3167301,Silveirânia,89.9,0.883808,264.32,260.13,5.4075,4.8
MG,3167400,Silvianópolis,93.1,0.932698,243.46,241.86,4.755333,4.4
MG,3167509,Simão Pereira,82.1,0.803363,253.38,244.56,4.965667,4.0
MG,3167608,Simonésia,92.8,0.927103,236.91,240.07,4.616333,4.3
MG,3167707,Sobrália,93.7,0.936611,258.68,257.22,5.265,4.9
MG,3167806,Soledade de Minas,97.7,0.977783,271.59,272.84,5.7405,5.6
MG,3167905,Tabuleiro,87.0,0.873048,245.35,244.77,4.835333,4.2
MG,3168002,Taiobeiras,97.8,0.97827,264.13,265.28,5.490167,5.4
MG,3168051,Taparuba,100.0,1.0,258.2,250.44,5.144,5.1
MG,3168101,Tapira,86.3,0.857911,285.56,279.79,6.089167,5.2
MG,3168200,Tapiraí,,,,,,
MG,3168309,Taquaraçu de Minas,98.8,0.987951,,,,
MG,3168408,Tarumirim,92.7,0.927503,271.16,267.82,5.649667,5.2
MG,3168507,Teixeiras,93.8,0.937578,257.94,257.68,5.260333,4.9
MG,3168606,Teófilo Otoni,82.9,0.828156,246.11,249.48,4.9265,4.1
MG,3168705,Timóteo,90.3,0.902546,263.29,264.23,5.458667,4.9
MG,3168804,Tiradentes,87.5,0.869646,242.72,227.54,4.504333,3.9
MG,3168903,Tiros,91.8,0.916389,264.66,260.09,5.4125,5.0
MG,3169000,Tocantins,97.4,0.973609,242.5,244.48,4.783,4.7
MG,3169059,Tocos do Moji,100.0,1.0,272.01,266.28,5.638167,5.6
MG,3169109,Toledo,95.9,0.958574,262.15,266.88,5.483833,5.3
MG,3169208,Tombos,93.7,0.935121,243.65,249.48,4.8855,4.6
MG,3169307,Três Corações,90.8,0.908248,250.47,258.39,5.147667,4.7
MG,3169356,Três Marias,97.4,0.974161,254.87,258.28,5.219167,5.1
MG,3169406,Três Pontas,95.1,0.951221,244.8,247.59,4.873167,4.6
MG,3169505,Tumiritinga,99.7,0.997481,254.51,242.61,4.952,4.9
MG,3169604,Tupaciguara,93.1,0.930838,250.97,254.68,5.094167,4.7
MG,3169703,Turmalina,89.9,0.898655,258.99,255.85,5.247333,4.7
MG,3169802,Turvolândia,87.9,0.882337,255.92,239.87,4.929833,4.3
MG,3169901,Ubá,93.6,0.934284,256.11,256.65,5.212667,4.9
MG,3170008,Ubaí,93.7,0.935567,228.64,233.43,4.367833,4.1
MG,3170057,Ubaporanga,93.1,0.929978,248.53,253.61,5.035667,4.7
MG,3170107,Uberaba,92.7,0.926395,252.94,261.55,5.2415,4.9
MG,3170206,Uberlândia,90.8,0.909359,258.98,266.12,5.418333,4.9
MG,3170305,Umburatiba,97.7,0.977008,235.63,245.67,4.688333,4.6
MG,3170404,Unaí,94.1,0.940964,247.43,251.6,4.983833,4.7
MG,3170438,União de Minas,92.6,0.925711,,,,
MG,3170479,Uruana de Minas,99.0,0.990408,258.4,255.02,5.223667,5.2
MG,3170503,Urucânia,88.5,0.882623,242.24,241.95,4.7365,4.2
MG,3170529,Urucuia,93.0,0.930364,239.8,249.88,4.828,4.5
MG,3170578,Vargem Alegre,96.2,0.961915,259.97,261.91,5.364667,5.2
MG,3170602,Vargem Bonita,97.0,0.968409,241.89,251.22,4.885167,4.7
MG,3170651,Vargem Grande do Rio Pardo,98.8,0.986776,259.28,263.19,5.3745,5.3
MG,3170701,Varginha,92.4,0.924067,251.0,255.64,5.110667,4.7
MG,3170750,Varjão de Minas,88.5,0.884842,242.68,249.62,4.871667,4.3
MG,3170800,Várzea da Palma,94.2,0.941018,231.52,239.21,4.512167,4.2
MG,3170909,Varzelândia,96.7,0.966588,245.42,247.47,4.8815,4.7
MG,3171006,Vazante,97.7,0.976915,253.63,255.75,5.156333,5.0
MG,3171030,Verdelândia,99.0,0.989132,219.52,228.91,4.1405,4.1
MG,3171071,Veredinha,95.1,0.950398,252.62,249.36,5.033,4.8
MG,3171105,Veríssimo,92.0,0.918975,,,,
MG,3171154,Vermelho Novo,90.7,0.906529,252.14,246.07,4.970167,4.5
MG,3171204,Vespasiano,94.0,0.940172,248.83,251.0,4.997167,4.7
MG,3171303,Viçosa,92.9,0.928138,252.26,255.36,5.127,4.8
MG,3171402,Vieiras,95.4,0.949466,232.76,244.15,4.615167,4.4
MG,3171501,Mathias Lobato,82.8,0.814513,223.27,230.44,4.2285,3.4
MG,3171600,Virgem da Lapa,98.1,0.981707,238.42,247.59,4.766833,4.7
MG,3171709,Virgínia,98.7,0.987415,256.55,243.65,5.003333,4.9
MG,3171808,Virginópolis,86.6,0.865855,259.54,263.64,5.386333,4.7
MG,3171907,Virgolândia,100.0,1.0,235.67,251.47,4.785667,4.8
MG,3172004,Visconde do Rio Branco,82.8,0.829397,262.8,258.19,5.349833,4.4
MG,3172103,Volta Grande,88.4,0.878493,235.67,231.29,4.449333,3.9
MG,3172202,Wenceslau Braz,97.7,0.974706,275.07,274.44,5.825167,5.7
ES,3200102,Afonso Cláudio,97.9,0.979104,276.55,274.05,5.843333,5.7
ES,3200136,Águia Branca,99.5,0.994465,274.52,271.47,5.7665,5.7
ES,3200169,Água Doce do Norte,97.1,0.971191,257.93,259.36,5.288167,5.1
ES,3200201,Alegre,99.8,0.997241,275.43,265.3,5.678833,5.7
ES,3200300,Alfredo Chaves,95.0,0.949039,298.43,285.72,6.4025,6.1
ES,3200359,Alto Rio Novo,97.9,0.97877,263.48,263.3,5.446333,5.3
ES,3200409,Anchieta,90.9,0.91152,275.66,277.57,5.887167,5.4
ES,3200508,Apiacá,91.6,0.912875,247.95,239.27,4.787,4.4
ES,3200607,Aracruz,93.3,0.933421,264.52,264.52,5.484,5.1
ES,3200706,Atílio Vivácqua,94.2,0.941669,238.39,231.36,4.495833,4.2
ES,3200805,Baixo Guandu,95.0,0.950148,246.63,251.68,4.971833,4.7
ES,3200904,Barra de São Francisco,93.0,0.929743,272.84,267.81,5.6775,5.3
ES,3201001,Boa Esperança,98.9,0.988661,252.89,270.22,5.385167,5.3
ES,3201100,Bom Jesus do Norte,90.3,0.898644,254.64,249.75,5.073167,4.6
ES,3201159,Brejetuba,98.8,0.988181,271.98,274.11,5.768167,5.7
ES,3201209,Cachoeiro de Itapemirim,92.9,0.929627,261.98,263.2,5.419667,5.0
ES,3201308,Cariacica,94.7,0.947232,246.47,249.15,4.927,4.7
ES,3201407,Castelo,90.9,0.911306,269.41,269.33,5.645667,5.1
ES,3201506,Colatina,94.0,0.940295,260.69,263.99,5.411333,5.1
ES,3201605,Conceição da Barra,93.0,0.932183,258.84,258.99,5.297167,4.9
ES,3201704,Conceição do Castelo,96.2,0.961323,271.98,263.42,5.59,5.4
ES,3201803,Divino de São Lourenço,96.3,0.961163,274.57,288.09,6.044333,5.8
ES,3201902,Domingos Martins,95.8,0.957929,286.7,279.21,6.0985,5.8
ES,3202009,Dores do Rio Preto,99.8,0.997988,270.6,270.17,5.6795,5.7
ES,3202108,Ecoporanga,98.2,0.983384,261.73,255.66,5.289833,5.2
ES,3202207,Fundão,87.5,0.878915,254.25,252.04,5.104833,4.5
ES,3202256,Governador Lindenberg,98.0,0.979682,269.26,269.06,5.638667,5.5
ES,3202306,Guaçuí,94.3,0.942798,264.52,262.27,5.4465,5.1
